,amp,batch_size,bss_reg,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,model,momentum,opt,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,sched,smoothing,sp_reg,stoch_norm,warmup_epochs,warmup_lr,weight_decay,opt_betas,data_augmentation,auto_augment
1063731798412828,False,256,0.1,10.0,2.0,0.1,10.0,0.1,0.01,0.3,,False,5e-05,2.0,1.0,mobilevit_xxs,0.9,sgd,10,0.6,8,2,multistep,0.1,0.0,False,5,1e-05,0.1,,none,
133999162783420066,False,64,0.0,1.0,2.0,0.0,20.0,0.1,0.0001,0.2,0.65,False,0.01,1.0,0.5,volo_d3_448,0.9,adamp,10,1.0,8,2,multistep,0.05,0.0001,False,10,0.0,0.0001,"(0.0, 0.99)",auto_augment,v0
23935129208779125,True,4,0.1,10.0,0.5,4.0,0.0,0.1,0.001,0.4,,False,0.001,8.0,0.75,edgenext_xx_small,0.9,adamw,10,0.6,9,2,cosine,0.05,0.0,True,0,1e-05,0.0,"(0.9, 0.99)",random_augment,
15283068642584126,False,32,0.0001,10.0,0.5,0.1,0.0,0.1,0.01,0.0,0.75,False,0.001,1.0,0.0,edgenext_xx_small,0.9,sgd,10,0.2,17,2,cosine,0.1,0.01,True,10,0.0,0.0,,random_augment,
7278077100410968,False,8,0.01,,2.0,0.25,0.0,0.1,0.01,0.1,,True,5e-05,2.0,0.5,volo_d3_448,0.0,momentum,10,0.8,8,2,cosine,0.0,0.0,True,0,1e-06,0.0,,none,
106312632037749386,False,8,0.0001,1.0,0.5,1.0,20.0,0.1,0.001,0.2,,False,0.001,1.0,0.25,xcit_small_12_p8_384_dist,0.9,adamp,10,0.6,8,2,step,0.0,0.0001,True,0,1e-05,0.1,"(0.0, 0.999)",none,
12773659256001265,True,32,0.1,10.0,0.0,0.0,0.0,0.1,0.0,0.4,0.75,False,0.01,4.0,1.0,xcit_nano_12_p8_384_dist,0.9,adam,10,0.2,8,2,cosine,0.05,0.0001,False,5,1e-06,0.0001,"(0.0, 0.99)",none,
333526413920561690,False,256,0.001,10.0,2.0,0.1,20.0,0.1,0.01,0.3,0.75,False,0.01,8.0,0.25,edgenext_small,0.0,momentum,10,0.8,9,3,multistep,0.1,0.0,False,0,0.0,0.01,,random_augment,
59786094582151271,True,512,0.01,1.0,2.0,0.0,0.0,0.1,0.01,0.2,0.65,True,0.01,8.0,1.0,edgenext_small,0.9,sgd,5,1.0,17,3,plateau,0.1,0.1,False,10,0.0,0.001,,random_augment,
16079652352703701,True,2,0.0,10.0,0.5,1.0,0.0,0.1,0.01,0.0,,True,0.0001,4.0,0.5,edgenext_xx_small,0.9,adamw,10,0.6,8,2,cosine,0.1,0.0001,False,10,1e-05,0.0,"(0.0, 0.99)",trivial_augment,
305375206977527185,True,2,0.01,1.0,1.0,1.0,20.0,0.1,0.1,0.4,0.65,False,0.005,0.0,0.25,beit_base_patch16_384,0.9,adamp,10,0.8,9,3,step,0.05,0.1,False,5,0.0,1e-05,"(0.0, 0.99)",random_augment,
35821863541880443,True,2,0.1,,0.5,0.1,0.0,0.1,0.01,0.3,0.75,False,0.0005,0.0,1.0,edgenext_xx_small,0.9,adamw,10,0.0,8,2,cosine,0.1,0.001,True,5,1e-06,0.001,"(0.0, 0.99)",auto_augment,v0
349188224879259005,True,8,0.0,1.0,2.0,0.0,20.0,0.5,0.1,0.2,0.75,False,5e-05,0.4,0.75,edgenext_small,0.9,adam,10,0.6,9,3,step,0.1,0.1,False,10,1e-06,0.1,"(0.9, 0.99)",random_augment,
12218550526136058,False,8,0.1,10.0,0.0,0.0,0.0,0.1,0.0001,0.2,0.65,False,0.0005,8.0,0.75,xcit_tiny_24_p8_384_dist,0.9,adam,10,0.2,8,2,cosine,0.05,0.1,False,0,0.0,0.0001,"(0.0, 0.99)",none,
331276064366829979,True,2,0.0001,10.0,4.0,0.0,10.0,0.1,0.0001,0.3,0.75,True,0.0005,0.2,0.25,edgenext_xx_small,0.9,adamw,10,0.8,9,3,multistep,0.1,0.0,False,0,1e-06,0.0,"(0.9, 0.99)",random_augment,
6677221155666175,True,2,0.01,1.0,4.0,2.0,0.0,0.1,0.1,0.3,0.75,False,0.01,8.0,0.5,dla46x_c,0.9,adamw,10,1.0,8,2,cosine,0.0,0.0,True,10,1e-05,1e-05,"(0.9, 0.999)",none,
6727624992704624,False,256,0.0,10.0,4.0,4.0,0.0,0.1,0.0001,0.2,,False,0.01,2.0,0.5,edgenext_x_small,0.9,sgd,10,0.4,8,2,cosine,0.05,0.01,True,10,1e-05,1e-05,,trivial_augment,
61004490023446592,False,128,0.0001,10.0,4.0,1.0,20.0,0.5,0.0,0.4,0.65,False,0.01,0.0,1.0,edgenext_small,0.9,sgd,10,0.0,17,2,multistep,0.0,0.0001,True,5,0.0,0.0001,,random_augment,
25854900687589727,True,8,0.001,1.0,1.0,0.0,0.0,0.1,0.001,0.1,0.65,False,0.005,0.2,0.5,beit_base_patch16_384,0.95,momentum,10,0.0,8,2,cosine,0.05,0.01,False,5,0.0,0.01,,trivial_augment,
100136944697018512,False,8,0.0001,1.0,0.0,1.0,10.0,0.1,0.0,0.2,0.65,False,5e-05,8.0,0.0,edgenext_small,0.9,adamw,10,0.0,8,2,multistep,0.05,0.1,False,5,0.0,0.001,"(0.0, 0.999)",none,
24934478248055822,False,64,0.0001,10.0,2.0,0.25,0.0,0.1,0.1,0.3,0.65,False,0.0005,0.2,1.0,xcit_nano_12_p8_384_dist,0.9,adamw,2,0.8,9,2,plateau,0.1,0.0001,False,5,1e-06,0.1,"(0.0, 0.999)",random_augment,
11995088973223809,True,4,0.001,1.0,4.0,0.0,20.0,0.1,0.001,0.3,,False,1e-05,1.0,0.75,beit_large_patch16_512,0.9,sgd,10,1.0,8,2,step,0.05,0.1,True,5,1e-05,0.001,,none,
152430881281975970,False,32,0.1,10.0,2.0,1.0,10.0,0.5,0.001,0.0,,True,0.0005,4.0,0.25,edgenext_xx_small,0.99,momentum,10,0.2,9,2,step,0.0,0.0,False,10,1e-05,1e-05,,random_augment,
3358465456615111,True,2,0.0,1.0,0.5,0.1,10.0,0.1,0.01,0.0,,False,0.0005,0.0,0.75,beit_large_patch16_512,0.9,sgd,10,1.0,8,2,step,0.1,0.01,False,5,1e-06,0.001,,none,
124831060732757258,False,32,0.0,,0.0,0.5,20.0,0.5,0.1,0.3,0.75,True,1e-05,4.0,0.75,edgenext_xx_small,0.9,adam,10,0.6,8,2,step,0.05,0.0,False,5,1e-06,0.001,"(0.0, 0.999)",none,
44675352433423418,False,128,0.01,1.0,2.0,0.25,0.0,0.1,0.01,0.2,,False,0.005,0.2,0.75,xcit_tiny_12_p8_384_dist,0.9,adamw,10,1.0,8,2,cosine,0.1,0.001,True,0,0.0,0.0001,"(0.0, 0.99)",auto_augment,original
11801782741738244,False,256,0.0,1.0,1.0,1.0,0.0,0.1,0.1,0.4,0.65,False,0.0005,8.0,0.25,mobilevit_xxs,0.8,momentum,2,0.6,8,2,plateau,0.05,0.0001,True,0,1e-05,0.001,,none,
58770346649441142,False,128,0.0,10.0,0.0,0.1,0.0,0.1,0.001,0.1,,True,0.0005,2.0,1.0,dla46x_c,0.9,adamw,5,0.2,8,2,plateau,0.0,0.001,True,5,1e-06,0.01,"(0.0, 0.999)",none,
58648684734606595,True,128,0.1,,2.0,0.0,20.0,0.5,0.0001,0.1,0.65,True,0.0005,0.0,1.0,edgenext_x_small,0.9,adamp,10,0.6,9,2,step,0.0,0.1,True,0,1e-06,0.01,"(0.0, 0.99)",random_augment,
6071829809784088,False,8,0.01,10.0,0.0,0.0,0.0,0.1,0.01,0.4,0.75,True,0.0001,2.0,0.75,xcit_tiny_12_p8_384_dist,0.9,sgd,10,0.8,8,2,cosine,0.1,0.1,False,5,1e-06,1e-05,,trivial_augment,
26173760912226941,True,8,0.001,,0.0,0.0,20.0,0.5,0.0,0.2,0.75,False,0.0005,0.2,0.75,beit_base_patch16_384,0.9,sgd,10,1.0,9,2,multistep,0.05,0.1,False,0,1e-06,0.01,,random_augment,
21817989625347313,True,16,0.001,10.0,1.0,0.1,10.0,0.5,0.1,0.1,,True,0.01,0.0,1.0,xcit_tiny_12_p8_384_dist,0.0,momentum,10,1.0,8,2,multistep,0.0,0.1,False,5,0.0,1e-05,,none,
72035718124593356,False,16,0.0001,1.0,1.0,2.0,10.0,0.5,0.001,0.3,0.65,False,0.0005,2.0,0.0,convnext_small_384_in22ft1k,0.9,sgd,10,0.2,8,2,step,0.05,0.0001,False,0,1e-06,0.0,,auto_augment,original
159144708573089704,False,64,0.01,10.0,2.0,0.1,0.0,0.1,0.01,0.0,,True,5e-05,8.0,0.25,mobilevit_xs,0.9,adamw,2,0.8,9,3,plateau,0.05,0.001,True,5,1e-05,0.0001,"(0.0, 0.999)",random_augment,
13994609147660676,False,128,0.01,1.0,0.5,0.5,0.0,0.1,0.1,0.0,0.75,True,0.01,0.2,0.75,convnext_small_384_in22ft1k,0.9,adamp,10,1.0,8,2,cosine,0.1,0.001,False,0,1e-06,1e-05,"(0.0, 0.99)",none,
39697689382109423,True,256,0.001,10.0,1.0,0.5,0.0,0.1,0.001,0.1,,False,0.01,1.0,1.0,edgenext_x_small,0.99,momentum,10,0.2,8,2,cosine,0.0,0.0001,True,0,1e-06,0.0,,none,
33839906429403149,True,8,0.01,,1.0,4.0,10.0,0.1,0.0,0.0,,True,0.005,2.0,1.0,convnext_small_384_in22ft1k,0.8,momentum,10,0.6,8,2,multistep,0.05,0.0,True,0,0.0,0.01,,trivial_augment,
121806176874157275,True,16,0.0,10.0,4.0,2.0,20.0,0.5,0.0001,0.3,0.65,False,5e-05,4.0,0.75,volo_d1_384,0.9,adamw,10,0.2,8,2,multistep,0.1,0.01,True,5,0.0,0.1,"(0.0, 0.999)",trivial_augment,
105358260249037249,True,16,0.1,10.0,1.0,0.25,10.0,0.1,0.01,0.3,,True,5e-05,4.0,0.75,edgenext_small,0.9,adamw,10,0.4,8,2,multistep,0.05,0.001,False,0,0.0,0.1,"(0.0, 0.99)",auto_augment,v0
11903044938166877,True,8,0.1,,0.0,0.25,0.0,0.1,0.1,0.1,0.65,False,0.005,0.4,0.5,beit_base_patch16_384,0.9,adamp,10,0.8,9,2,cosine,0.05,0.01,False,5,1e-05,0.001,"(0.0, 0.99)",random_augment,
68409969906550034,False,4,0.1,,2.0,0.25,10.0,0.1,0.0,0.3,0.75,False,0.0005,1.0,0.0,convnext_small_384_in22ft1k,0.9,adamw,10,0.0,8,2,step,0.1,0.1,True,10,1e-06,0.001,"(0.9, 0.99)",trivial_augment,
31172734517682171,True,4,0.0001,10.0,0.5,0.1,0.0,0.1,0.0,0.3,,True,0.0001,1.0,0.0,volo_d3_448,0.8,momentum,10,1.0,8,2,cosine,0.1,0.001,True,0,0.0,0.0,,none,
114830681502473634,False,64,0.1,10.0,0.5,1.0,0.0,0.1,0.0001,0.4,0.75,False,0.005,2.0,0.0,mobilevit_xxs,0.9,adam,5,0.0,17,2,plateau,0.1,0.01,False,0,0.0,0.01,"(0.9, 0.99)",random_augment,
3606359193542996,False,32,0.0001,,0.5,0.0,0.0,0.1,0.0001,0.4,0.65,True,0.001,4.0,0.5,volo_d1_384,0.9,sgd,10,0.8,9,2,cosine,0.05,0.0,False,0,1e-05,0.001,,random_augment,
30746808955699913,True,64,0.1,10.0,0.0,2.0,0.0,0.1,0.0,0.1,0.75,True,1e-05,2.0,0.25,edgenext_xx_small,0.9,sgd,10,0.0,17,3,cosine,0.05,0.1,True,0,1e-05,1e-05,,random_augment,
75372207297959736,False,2,0.001,10.0,0.5,0.0,20.0,0.1,0.0001,0.3,,True,0.0001,8.0,0.75,swinv2_base_window12to24_192to384_22kft1k,0.9,momentum,10,0.0,8,2,multistep,0.1,0.01,False,5,1e-05,0.01,,trivial_augment,
17145039538447826,False,64,0.1,1.0,0.0,0.5,0.0,0.1,0.001,0.2,,False,0.001,4.0,0.0,deit3_small_patch16_384_in21ft1k,0.9,adamp,10,0.8,8,2,cosine,0.1,0.001,False,0,1e-05,0.1,"(0.9, 0.99)",none,
42362744553541821,True,4,0.0001,10.0,0.5,4.0,0.0,0.1,0.0001,0.4,,False,5e-05,2.0,1.0,volo_d1_384,0.9,adamw,5,0.8,8,2,plateau,0.05,0.01,False,0,1e-06,0.01,"(0.0, 0.99)",trivial_augment,
113870377225173333,True,4,0.0,1.0,1.0,0.1,10.0,0.1,0.0,0.2,0.65,False,0.005,0.0,0.0,beit_base_patch16_384,0.9,adamp,10,1.0,8,2,multistep,0.1,0.1,True,10,0.0,0.1,"(0.0, 0.99)",auto_augment,original
11341972434272317,True,16,0.0,10.0,4.0,0.25,0.0,0.1,0.0,0.0,,False,5e-05,8.0,0.0,beit_base_patch16_384,0.9,sgd,2,1.0,8,2,plateau,0.1,0.0,True,0,1e-06,0.001,,auto_augment,v0
2025596368514559,True,4,0.001,,0.5,0.0,0.0,0.1,0.0001,0.3,0.65,True,5e-05,0.2,0.25,xcit_small_12_p8_384_dist,0.0,momentum,10,0.2,8,2,cosine,0.0,0.0,True,5,1e-06,0.01,,trivial_augment,
17875274420426779,True,2,0.0001,10.0,4.0,4.0,0.0,0.1,0.01,0.1,0.75,True,0.001,0.2,0.5,volo_d1_384,0.9,adam,10,1.0,8,2,cosine,0.05,0.0001,False,10,0.0,0.01,"(0.9, 0.99)",none,
13457202766524522,False,2,0.1,1.0,2.0,0.1,0.0,0.1,0.1,0.4,0.75,True,5e-05,4.0,0.75,swinv2_base_window12to24_192to384_22kft1k,0.9,sgd,5,0.8,8,2,plateau,0.1,0.0001,True,10,1e-05,0.0001,,none,
23568770888544623,True,8,0.0001,10.0,0.5,1.0,0.0,0.1,0.01,0.3,0.65,True,1e-05,4.0,0.25,beit_base_patch16_384,0.9,sgd,2,0.4,8,2,plateau,0.1,0.0,False,5,1e-06,0.0,,auto_augment,original
5253681407794397,True,512,0.0,1.0,1.0,4.0,10.0,0.1,0.1,0.0,0.65,False,0.001,0.0,0.75,edgenext_x_small,0.9,sgd,10,0.8,8,2,step,0.0,0.0,False,10,1e-05,0.0001,,trivial_augment,
22390005912994005,True,256,0.0,10.0,2.0,2.0,0.0,0.1,0.0001,0.1,0.75,False,0.01,2.0,0.0,mobilevit_xxs,0.9,adamw,10,0.8,8,2,cosine,0.05,0.001,False,10,1e-06,1e-05,"(0.9, 0.99)",trivial_augment,
23539911278517328,False,8,0.01,,0.5,1.0,0.0,0.1,0.001,0.4,0.75,False,0.0005,4.0,0.25,xcit_tiny_24_p8_384_dist,0.9,adamp,10,0.4,8,2,cosine,0.0,0.1,True,0,1e-06,0.0,"(0.9, 0.99)",none,
115338100732339924,False,16,0.01,,2.0,0.1,0.0,0.1,0.0001,0.4,,False,0.001,1.0,0.25,xcit_tiny_12_p8_384_dist,0.9,adam,10,0.4,17,3,cosine,0.1,0.001,True,0,1e-06,0.01,"(0.9, 0.99)",random_augment,
58773006229306068,False,2,0.0001,10.0,0.5,4.0,0.0,0.1,0.001,0.2,0.65,False,0.001,0.4,0.5,mobilevitv2_075,0.9,adamw,10,1.0,17,2,cosine,0.05,0.001,True,5,1e-06,0.01,"(0.0, 0.999)",random_augment,
486515094287242936,False,8,0.1,,2.0,2.0,10.0,0.1,0.01,0.2,,True,0.001,8.0,0.5,tf_efficientnet_b6_ns,0.9,adamp,10,0.6,17,3,multistep,0.0,0.01,True,10,0.0,0.1,"(0.0, 0.999)",random_augment,
3812078236207608,False,2,0.0001,1.0,0.0,0.0,0.0,0.1,0.001,0.2,0.75,True,5e-05,0.0,0.5,mobilevit_xs,0.9,sgd,10,0.4,9,2,cosine,0.0,0.1,False,5,1e-05,0.001,,random_augment,
230815779065893918,False,64,0.0001,,1.0,0.0,20.0,0.1,0.0,0.0,0.65,False,0.005,8.0,0.5,edgenext_x_small,0.9,momentum,10,0.4,8,2,step,0.1,0.1,False,10,1e-05,0.001,,auto_augment,v0
29741429058152439,True,4,0.001,,0.0,4.0,0.0,0.1,0.01,0.3,0.65,False,5e-05,0.4,1.0,volo_d4_448,0.9,sgd,10,1.0,17,3,cosine,0.05,0.001,False,0,0.0,1e-05,,random_augment,
429864292358247242,False,4,0.0,,1.0,1.0,20.0,0.1,0.01,0.1,,False,0.005,0.0,0.0,edgenext_x_small,0.9,adamp,10,0.4,17,3,multistep,0.0,0.001,False,0,1e-06,0.1,"(0.0, 0.99)",random_augment,
11251031650978690,False,64,0.0,1.0,1.0,4.0,10.0,0.1,0.001,0.4,,False,5e-05,2.0,0.0,deit3_small_patch16_384_in21ft1k,0.9,adam,10,1.0,8,2,multistep,0.1,0.1,True,10,0.0,0.001,"(0.9, 0.999)",auto_augment,v0
125715949902306250,False,8,0.01,10.0,0.0,0.1,20.0,0.5,0.1,0.1,0.65,False,0.0001,0.0,0.25,xcit_tiny_24_p8_384_dist,0.9,adamp,10,0.2,8,2,step,0.05,0.1,True,0,0.0,0.0001,"(0.0, 0.999)",trivial_augment,
120301194564919445,True,8,0.0,,1.0,4.0,10.0,0.5,0.0001,0.2,,True,0.005,8.0,0.0,xcit_small_12_p8_384_dist,0.9,adam,10,0.6,8,2,multistep,0.05,0.01,True,0,0.0,0.0,"(0.0, 0.999)",none,
18279631948305349,True,2,0.0001,,4.0,0.1,0.0,0.1,0.0,0.1,,True,5e-05,2.0,0.0,edgenext_xx_small,0.9,sgd,10,0.2,9,3,cosine,0.05,0.01,True,5,1e-06,0.01,,random_augment,
15828893018582672,False,4,0.0,1.0,4.0,0.5,0.0,0.1,0.0,0.2,0.75,False,0.005,8.0,0.75,deit3_small_patch16_384_in21ft1k,0.9,adam,10,1.0,8,2,cosine,0.0,0.0,True,0,1e-05,0.0,"(0.0, 0.99)",trivial_augment,
198530862181755969,True,4,0.001,,4.0,0.1,10.0,0.1,0.001,0.1,0.65,True,1e-05,0.4,0.75,convnext_small_384_in22ft1k,0.8,momentum,10,0.6,17,2,multistep,0.1,0.001,False,0,0.0,0.0001,,random_augment,
106529506822415094,False,8,0.0001,10.0,1.0,1.0,0.0,0.1,0.001,0.0,0.65,False,0.0001,8.0,0.75,xcit_small_12_p8_384_dist,0.9,adamp,5,0.4,8,2,plateau,0.05,0.0,False,10,1e-05,0.1,"(0.9, 0.999)",auto_augment,v0
221699825931165952,False,8,0.0001,10.0,0.0,0.0,20.0,0.1,0.01,0.1,,True,5e-05,0.0,0.0,xcit_tiny_12_p8_384_dist,0.9,adamp,10,0.0,8,2,multistep,0.0,0.001,True,5,0.0,0.001,"(0.9, 0.99)",none,
378203347698506571,True,4,0.0001,1.0,2.0,0.1,10.0,0.5,0.01,0.3,0.65,False,0.0001,4.0,0.25,mobilevitv2_075,0.9,adam,10,0.2,9,3,step,0.1,0.01,True,0,0.0,1e-05,"(0.0, 0.999)",random_augment,
121920364758016625,True,8,0.0,10.0,1.0,0.1,20.0,0.1,0.1,0.0,0.75,True,0.0005,8.0,0.5,volo_d1_384,0.9,adamw,10,0.4,8,2,step,0.05,0.0001,True,10,0.0,0.1,"(0.0, 0.99)",none,
63354282852043575,True,16,0.001,10.0,0.0,0.1,20.0,0.5,0.0,0.3,0.65,False,0.01,0.2,0.75,beit_base_patch16_384,0.8,momentum,10,0.4,8,2,step,0.1,0.001,False,10,1e-05,1e-05,,none,
2695538024568438,False,16,0.1,,2.0,4.0,0.0,0.1,0.0,0.0,0.65,True,0.005,8.0,0.5,mobilevit_xxs,0.9,sgd,10,0.0,8,2,cosine,0.1,0.1,True,10,1e-05,0.01,,trivial_augment,
31952046571449627,True,4,0.01,,0.5,2.0,0.0,0.1,0.1,0.2,0.65,False,0.01,2.0,0.25,beit_base_patch16_384,0.8,momentum,10,0.0,8,2,cosine,0.1,0.1,True,10,1e-06,0.0,,none,
21216641155519730,False,16,0.001,10.0,0.0,0.25,10.0,0.5,0.0001,0.1,0.75,False,0.01,1.0,0.25,xcit_tiny_24_p8_384_dist,0.9,adamp,10,0.6,8,2,step,0.0,0.1,False,0,1e-05,0.0001,"(0.9, 0.999)",none,
2938184601163037,True,256,0.0,10.0,1.0,0.0,10.0,0.1,0.01,0.0,0.75,False,0.0001,0.4,0.25,dla46x_c,0.9,adamw,10,0.6,9,2,step,0.1,0.0,True,5,0.0,0.001,"(0.9, 0.999)",random_augment,
106747652671293139,True,16,0.1,10.0,4.0,0.0,20.0,0.1,0.0001,0.1,0.75,True,0.0001,0.4,0.25,xcit_tiny_12_p8_384_dist,0.9,adam,10,0.6,8,2,step,0.0,0.0,True,0,0.0,0.01,"(0.0, 0.999)",none,
19519809239709792,False,2,0.1,10.0,1.0,0.25,0.0,0.1,0.01,0.1,0.65,False,0.005,4.0,1.0,swinv2_base_window12to24_192to384_22kft1k,0.9,adamp,10,0.0,9,2,cosine,0.0,0.0001,False,5,1e-06,0.001,"(0.9, 0.99)",random_augment,
301599844158601353,True,4,0.0,10.0,0.5,1.0,20.0,0.1,0.001,0.4,,True,1e-05,1.0,1.0,xcit_tiny_24_p8_384_dist,0.9,adamp,10,0.0,9,3,multistep,0.1,0.001,False,0,1e-06,0.01,"(0.0, 0.99)",random_augment,
28496649080500439,True,8,0.01,,4.0,4.0,0.0,0.1,0.1,0.0,0.75,False,0.0005,4.0,0.75,mobilevitv2_075,0.9,adamw,10,0.2,8,2,cosine,0.05,0.1,True,0,0.0,0.0001,"(0.0, 0.999)",none,
54319857324459454,False,8,0.01,,1.0,0.25,0.0,0.1,0.0001,0.0,0.75,False,0.005,2.0,1.0,tf_efficientnet_b6_ns,0.9,adamp,2,0.6,8,2,plateau,0.05,0.0,False,10,0.0,1e-05,"(0.9, 0.99)",none,
7618285332652676,False,128,0.1,,1.0,0.0,0.0,0.1,0.001,0.3,0.75,False,5e-05,0.0,0.5,xcit_tiny_24_p8_384_dist,0.9,sgd,10,1.0,8,2,cosine,0.1,0.001,True,10,1e-06,0.0,,trivial_augment,
73243323413554331,True,64,0.0,1.0,4.0,0.5,0.0,0.1,0.1,0.1,0.65,True,0.0001,1.0,0.5,edgenext_small,0.99,momentum,5,0.6,9,2,plateau,0.1,0.0001,False,10,0.0,0.1,,random_augment,
5208117889720354,False,2,0.0001,10.0,1.0,2.0,10.0,0.1,0.01,0.0,0.75,False,0.0005,0.2,0.0,swinv2_base_window12to24_192to384_22kft1k,0.9,adamp,10,0.0,8,2,step,0.0,0.001,True,5,1e-05,0.0001,"(0.9, 0.999)",trivial_augment,
27844500262010243,True,8,0.0001,,0.5,4.0,0.0,0.1,0.01,0.1,,False,0.001,0.4,1.0,dla46x_c,0.9,adam,2,0.2,8,2,plateau,0.1,0.0,True,10,1e-06,0.001,"(0.0, 0.999)",trivial_augment,
196701390716471295,True,32,0.0,,4.0,4.0,0.0,0.1,0.1,0.3,0.75,False,0.0001,0.0,1.0,deit3_small_patch16_384_in21ft1k,0.9,adam,2,0.4,17,3,plateau,0.1,0.0,False,0,1e-05,0.01,"(0.9, 0.999)",random_augment,
28501568359582078,False,4,0.0001,1.0,2.0,4.0,0.0,0.1,0.001,0.2,,False,0.01,8.0,1.0,tf_efficientnet_b7_ns,0.95,momentum,10,0.2,8,2,cosine,0.1,0.1,True,0,0.0,0.0001,,trivial_augment,
111579914710515525,True,128,0.0,10.0,4.0,0.0,20.0,0.1,0.0001,0.3,0.75,False,0.01,8.0,1.0,beit_base_patch16_384,0.9,adamw,10,1.0,8,2,multistep,0.0,0.001,True,10,1e-06,1e-05,"(0.0, 0.999)",trivial_augment,
3891477011387440,False,8,0.001,1.0,2.0,0.5,0.0,0.1,0.0,0.2,0.65,False,1e-05,8.0,0.75,convnext_small_384_in22ft1k,0.9,adam,10,0.8,8,2,cosine,0.05,0.1,True,5,1e-05,0.001,"(0.9, 0.999)",trivial_augment,
100936765923133018,False,8,0.01,1.0,0.5,0.1,10.0,0.1,0.0001,0.1,0.75,True,0.01,0.2,0.25,edgenext_x_small,0.9,adamw,10,0.8,8,2,step,0.1,0.001,True,0,1e-05,0.001,"(0.0, 0.999)",trivial_augment,
12297527183134629,True,8,0.0,10.0,1.0,4.0,0.0,0.1,0.0001,0.2,0.75,False,0.005,1.0,0.25,xcit_small_12_p8_384_dist,0.8,momentum,10,0.2,8,2,cosine,0.1,0.1,True,0,0.0,0.0001,,none,
191285892060802399,True,2,0.0001,10.0,0.0,0.5,0.0,0.1,0.0001,0.3,,True,0.005,1.0,0.75,volo_d5_448,0.9,adamw,5,1.0,8,2,plateau,0.1,0.1,True,10,1e-06,0.0001,"(0.0, 0.999)",auto_augment,original
74681943034296229,True,16,0.1,10.0,0.5,0.25,20.0,0.1,0.0,0.2,,True,5e-05,2.0,1.0,volo_d4_448,0.9,adam,10,1.0,8,2,step,0.1,0.001,True,10,0.0,0.01,"(0.9, 0.99)",none,
145764101493758706,False,8,0.0,10.0,0.5,0.1,0.0,0.1,0.0,0.2,,False,0.0005,4.0,0.0,volo_d5_448,0.9,momentum,10,0.8,17,3,cosine,0.1,0.0,True,10,1e-05,0.0,,random_augment,
111329014936164365,True,64,0.01,10.0,0.5,0.0,20.0,0.1,0.01,0.4,0.65,False,0.005,1.0,0.0,edgenext_small,0.9,adam,10,0.0,8,2,multistep,0.05,0.0,False,5,1e-06,1e-05,"(0.0, 0.999)",trivial_augment,
7230131124729144,False,8,0.0001,10.0,1.0,0.0,10.0,0.1,0.01,0.0,0.65,False,0.001,2.0,1.0,volo_d4_448,0.9,adamw,10,0.8,8,2,multistep,0.1,0.0001,False,0,1e-06,0.0,"(0.9, 0.999)",none,
110934619335592965,True,4,0.001,,0.5,1.0,20.0,0.1,0.0001,0.0,0.75,False,0.005,0.2,0.75,beit_large_patch16_512,0.9,adamw,10,0.8,8,2,multistep,0.0,0.1,False,5,0.0,1e-05,"(0.0, 0.999)",trivial_augment,
355289766284508473,True,64,0.1,,1.0,0.25,10.0,0.5,0.0001,0.1,0.65,True,1e-05,2.0,0.75,deit3_small_patch16_384_in21ft1k,0.9,adamp,10,1.0,8,2,step,0.05,0.0001,False,5,0.0,0.0,"(0.0, 0.999)",auto_augment,v0
38366956678506777,True,32,0.0001,,0.0,0.0,0.0,0.1,0.01,0.0,0.65,False,0.005,0.2,0.5,convnext_small_384_in22ft1k,0.9,adam,2,0.8,8,2,plateau,0.0,0.001,True,0,1e-06,1e-05,"(0.0, 0.99)",auto_augment,v0
70178995219800030,False,4,0.01,10.0,1.0,4.0,0.0,0.1,0.0001,0.0,0.65,False,0.01,2.0,1.0,volo_d5_448,0.9,adamp,10,0.8,8,2,cosine,0.1,0.001,True,10,1e-05,0.0001,"(0.9, 0.99)",auto_augment,original
290888641859302316,False,4,0.01,,2.0,0.1,20.0,0.5,0.1,0.0,,False,1e-05,0.2,1.0,mobilevit_xxs,0.9,adamw,10,1.0,9,3,multistep,0.1,0.01,True,0,1e-06,0.0,"(0.9, 0.999)",random_augment,
113014234869760570,False,8,0.001,1.0,1.0,0.25,20.0,0.1,0.1,0.4,0.65,True,0.01,8.0,0.25,mobilevitv2_075,0.9,adamp,10,1.0,8,2,step,0.1,0.001,False,0,1e-05,0.0,"(0.0, 0.999)",none,
30551514130941635,True,8,0.01,1.0,4.0,1.0,0.0,0.1,0.0,0.0,0.65,False,0.0005,1.0,0.5,volo_d4_448,0.9,adamw,10,0.8,8,2,cosine,0.05,0.0001,True,10,1e-06,1e-05,"(0.0, 0.999)",none,
10314207331342,False,16,0.001,10.0,2.0,0.1,0.0,0.1,0.001,0.0,0.65,False,0.005,0.2,1.0,convnext_small_384_in22ft1k,0.9,adamp,10,0.2,8,2,cosine,0.1,0.0,False,0,0.0,0.1,"(0.9, 0.999)",none,
